Genotype,blups,deregressed.blups,Adj.Grain.Yield
AYT-S-0364,111.1224366,168.6833297,5312.359008
AYT-S-0365,609.1623832,991.8013103,6135.476989
AYT-S-0366,736.8587631,1113.687985,6257.363664
AYT-S-0367,311.9891406,502.0764508,5645.752129
AYT-S-0368,25.39438028,41.67886286,5185.354541
AYT-S-0369,690.3266533,1117.061796,6260.737475
AYT-S-0370,535.504416,865.3536309,6009.029309
AYT-S-0371,131.6197367,204.3136622,5347.989341
AYT-S-0372,-96.45256961,-156.2567456,4987.418933
AYT-S-0373,-60.21838142,-97.67967257,5045.996006
AYT-S-0374,140.3293187,233.1312704,5376.806949
AYT-S-0375,186.6798729,281.7076459,5425.383324
AYT-S-0376,510.6672896,826.3008551,5969.976534
AYT-S-0377,376.7846637,609.6845154,5753.360194
AYT-S-0378,-41.63076968,-65.20014092,5078.475538
AYT-S-0379,359.6255366,563.1882301,5706.863909
AYT-S-0380,377.4926286,632.3161378,5775.991816
AYT-S-0381,13.23209875,21.49267941,5165.168358
AYT-S-0382,-134.4432142,-217.5544803,4926.121198
AYT-S-0383,552.2854636,893.6439812,6037.31966
AYT-S-0384,36.23150934,60.7600727,5204.435751
AYT-S-0385,213.4772269,361.084051,5504.75973
AYT-S-0386,667.4409508,1007.553653,6151.229331
AYT-S-0387,99.07463103,166.1116121,5309.787291
AYT-S-0388,401.1381254,605.3790704,5749.054749
AYT-S-0389,306.4811413,478.2931189,5621.968797
AYT-S-0390,230.8658909,373.5831188,5517.258797
AYT-S-0391,196.0881922,317.633918,5461.309596
AYT-S-0392,99.39801457,155.6654015,5299.34108
AYT-S-0393,410.2861138,679.1985227,5822.874201
AYT-S-0394,10.6222312,17.04997077,5160.725649
AYT-S-0395,-180.6586228,-289.9798182,4853.69586
AYT-S-0396,245.5257657,398.8304947,5542.506173
AYT-S-0397,452.4759537,708.6898772,5852.365556
AYT-S-0398,-66.47116922,-106.6942466,5036.981432
AYT-S-0399,339.6513713,550.1951374,5693.870816
AYT-S-0400,412.1595286,663.2783787,5806.954057
AYT-S-0401,68.5322477,107.3791651,5251.054844
AYT-S-0402,275.1194058,445.6712231,5589.346902
AYT-S-0403,-467.8711499,-733.0202179,4410.655461
AYT-S-0404,-0.689605958,-1.106884025,5142.568794
AYT-S-0405,69.30876364,104.6000148,5248.275693
AYT-S-0406,115.955568,181.6164884,5325.292167
AYT-S-0407,287.7927927,435.0298968,5578.705575
AYT-S-0408,66.4912171,107.7220312,5251.39771
AYT-S-0409,94.68271629,148.6242352,5292.299914
AYT-S-0410,31.10628412,48.76983504,5192.445514
AYT-S-0411,-318.9337835,-511.993013,4631.682666
AYT-S-0412,-734.6065861,-1108.640736,4035.034942
AYT-S-0413,-49.3002961,-77.21927464,5066.456404
AYT-S-0414,-289.0543095,-466.1622495,4677.513429
AYT-S-0415,218.3169742,362.684867,5506.360546
AYT-S-0416,-107.5951991,-172.912654,4970.763025
AYT-S-0417,556.7658302,872.1324359,6015.808114
AYT-S-0418,197.2231488,316.9144242,5460.590103
AYT-S-0419,98.52135444,154.3366066,5298.012285
AYT-S-0420,203.1428532,344.491643,5488.167322
AYT-S-0421,-552.0986123,-894.4285357,4249.247143
AYT-S-0422,480.7905466,751.1401573,5894.815836
AYT-S-0423,-65.02503043,-101.8423462,5041.833332
AYT-S-0424,113.146568,189.9490541,5333.624733
AYT-S-0425,134.1366322,215.3319628,5359.007641
AYT-S-0426,719.6325914,1087.784308,6231.459987
AYT-S-0427,411.493815,682.8906943,5826.566373
AYT-S-0428,200.7337122,325.1658269,5468.841505
AYT-S-0429,48.04388838,72.49877878,5216.174457
AYT-S-0430,862.6898342,1351.318985,6494.994663
AYT-S-0431,-123.8186002,-204.8066122,4938.869066
AYT-S-0432,223.0040484,343.2365988,5486.912277
AYT-S-0433,374.5366581,590.4993561,5734.175035
AYT-S-0434,291.049009,440.8459964,5584.521675
AYT-S-0435,-104.7185343,-169.6622179,4974.013461
AYT-S-0436,544.2853729,901.6461162,6045.321795
AYT-S-0437,261.8573582,424.1831824,5567.858861
AYT-S-0438,576.4646777,905.0343633,6048.710042
AYT-S-0439,50.54370386,76.71941636,5220.395095
AYT-S-0440,-74.06366267,-120.6200899,5023.055589
AYT-S-0441,314.4332079,512.374259,5656.049938
AYT-S-0442,237.2847617,384.8951114,5528.57079
AYT-S-0443,338.3398692,547.8087764,5691.484455
AYT-S-0444,180.525353,289.7562765,5433.431955
AYT-S-0445,512.7548134,859.7462438,6003.421922
AYT-S-0446,435.8443836,705.2716787,5848.947357
AYT-S-0447,322.506039,486.8844984,5630.560177
AYT-S-0448,443.2323505,673.0409894,5816.716668
AYT-S-0449,444.7154337,721.0192825,5864.694961
AYT-S-0450,486.7815931,781.1801176,5924.855796
AYT-S-0451,322.1332308,517.0806377,5660.756316
AYT-S-0452,377.2536913,669.6416047,5813.317283
AYT-S-0453,-240.1936316,-388.7406599,4754.935019
AYT-S-0454,258.5822549,418.8840625,5562.559741
AYT-S-0455,406.2336433,658.0400788,5801.715757
AYT-S-0456,77.81826237,114.1652479,5257.840926
AYT-S-0457,116.3954755,175.6585248,5319.334203
AYT-S-0458,238.6569892,386.1959142,5529.871593
AYT-S-0459,181.4269445,273.8111927,5417.486871
AYT-S-0460,363.0843831,549.4131049,5693.088783
AYT-S-0461,137.8679382,208.1200256,5351.795704
AYT-S-0462,436.9523162,707.2621991,5850.937878
AYT-S-0463,671.9500835,1078.577616,6222.253295
AYT-S-0464,503.1544526,762.6555552,5906.331234
AYT-S-0465,459.8271382,693.9474576,5837.623136
AYT-S-0466,143.441901,232.3547433,5376.030422
AYT-S-0467,443.2246706,694.1276062,5837.803285
AYT-S-0468,290.7020729,467.2285747,5610.904253
AYT-S-0469,547.6456189,826.7455499,5970.421228
AYT-S-0470,93.85001832,150.6415882,5294.317267
AYT-S-0471,216.9000929,348.2448548,5491.920533
AYT-S-0472,496.0786438,802.7138334,5946.389512
AYT-S-0473,84.17562715,136.2106859,5279.886364
AYT-S-0474,178.866107,269.9585119,5413.63419
AYT-S-0475,23.79627273,38.19616583,5181.871844
AYT-S-0476,30.64802719,49.20414298,5192.879821
AYT-S-0477,202.8994424,339.8765049,5483.552183
AYT-S-0478,230.1626654,369.434632,5513.110311
AYT-S-0479,-122.0183674,-184.1603339,4959.515345
AYT-S-0480,80.70280869,125.7590286,5269.434707
AYT-S-0481,509.0234488,798.1600599,5941.835738
AYT-S-0482,275.4638549,416.6551684,5560.330847
AYT-S-0483,304.7811714,493.1763611,5636.85204
AYT-S-0484,748.9015817,1213.117333,6356.793011
AYT-S-0485,956.2930533,1534.966742,6678.642421
AYT-S-0486,772.786615,1140.595576,6284.271255
AYT-S-0487,118.3391182,191.4554797,5335.131158
AYT-S-0488,-42.43202011,-68.73553895,5074.94014
AYT-S-0489,43.15318772,67.58762515,5211.263304
AYT-S-0490,243.8637662,381.9492214,5525.6249
AYT-S-0491,528.8536225,820.0740311,5963.74971
AYT-S-0492,-23.66558209,-37.07873704,5106.596941
AYT-S-0493,-285.2301246,-446.6860182,4696.98966
AYT-S-0494,-119.9616626,-187.8953462,4955.780332
AYT-S-0495,182.0463916,294.6094803,5438.285159
AYT-S-0496,770.1797448,1247.585523,6391.261202
AYT-S-0497,226.9815301,367.6943072,5511.369986
AYT-S-0498,153.1391982,247.4322332,5391.107912
AYT-S-0499,8.383710693,13.56583554,5157.241514
AYT-S-0500,82.74885733,132.8317813,5276.50746
AYT-S-0501,-92.20083595,-149.3910398,4994.284639
AYT-S-0502,227.1791896,342.8441594,5486.519838
AYT-S-0503,381.030246,616.5495572,5760.225236
AYT-S-0504,247.8731011,397.8640011,5541.53968
AYT-S-0505,73.2040766,119.459983,5263.135661
AYT-S-0506,78.21046754,125.5738669,5269.249545
AYT-S-0507,312.428975,501.4800579,5645.155736
AYT-S-0508,123.4070642,199.031423,5342.707102
AYT-S-0509,103.6470046,156.4106645,5300.086343
AYT-S-0510,679.2643152,1099.153539,6242.829217
AYT-S-0511,394.2079697,638.0296712,5781.70535
AYT-S-0512,361.6789497,600.9671377,5744.642816
AYT-S-0513,-114.1580385,-183.3139173,4960.361761
AYT-S-0514,687.5126073,1116.381233,6260.056912
AYT-S-0515,-8.178778167,-13.58706934,5130.088609
AYT-S-0516,191.803858,310.3560358,5454.031714
AYT-S-0517,86.644996,139.0878767,5282.763555
AYT-S-0518,267.9333394,433.5476905,5577.223369
AYT-S-0519,44.66162855,72.35507054,5216.030749
AYT-S-0520,307.4248792,493.4676928,5637.143371
AYT-S-0521,-26.89649743,-40.59009348,5103.085585
AYT-S-0522,288.8391013,464.04818,5607.723858
AYT-S-0523,183.2434342,288.8735135,5432.549192
AYT-S-0524,-57.27130263,-89.70156493,5053.974114
AYT-S-0525,332.4493177,501.7044582,5645.380137
AYT-S-0526,278.4617077,420.2383742,5563.914053
AYT-S-0527,580.6416007,876.5723542,6020.248033
AYT-S-0528,261.0816234,406.6532176,5550.328896
AYT-S-0529,-296.9473119,-465.0760043,4678.599674
AYT-S-0530,159.5124804,239.3918101,5383.067489
AYT-S-0531,95.03291167,148.0170661,5291.692745
AYT-S-0532,-183.3592881,-307.4276818,4836.247997
AYT-S-0533,39.06339824,63.20896459,5206.884643
AYT-S-0534,-87.34139267,-141.3262491,5002.349429
AYT-S-0535,445.887194,672.8822508,5816.557929
AYT-S-0536,554.8491897,930.3198403,6073.995519
AYT-S-0537,18.15571606,27.40484592,5171.080524
AYT-S-0538,1.868806686,2.82027131,5146.49595
AYT-S-0539,153.4887832,248.6376963,5392.313375
AYT-S-0540,-49.78308689,-81.55442526,5062.121253
AYT-S-0541,-225.0882082,-339.7482079,4803.927471
AYT-S-0542,135.7353158,238.9562579,5382.631936
AYT-S-0543,60.98660246,98.96668094,5242.642359
AYT-S-0544,-27.72644563,-48.67936297,5094.996316
AYT-S-0545,-453.6454353,-718.7217523,4424.953926
AYT-S-0546,-10.57133837,-17.10579315,5126.569885
AYT-S-0547,197.7413035,317.4243861,5461.100065
AYT-S-0548,408.4622923,662.1864684,5805.862147
AYT-S-0549,367.6334059,599.0530263,5742.728705
AYT-S-0550,-111.3648132,-174.3278163,4969.347862
AYT-S-0551,164.1511514,247.7112349,5391.386913
AYT-S-0552,104.1001968,157.3012003,5300.976879
AYT-S-0553,407.9112849,689.7467838,5833.422462
AYT-S-0554,469.0171214,823.9947296,5967.670408
AYT-S-0555,478.1417304,721.6239109,5865.299589
AYT-S-0556,12.22393756,19.1470744,5162.822753
AYT-S-0557,398.4177543,668.0569885,5811.732667
AYT-S-0558,40.16660087,65.06750572,5208.743184
AYT-S-0559,-59.76245773,-96.70964723,5046.966031
AYT-S-0560,21.57890263,34.95605544,5178.631734
AYT-S-0561,-417.8263865,-630.5222364,4513.153442
AYT-S-0562,98.8456779,154.8243436,5298.500022
AYT-S-0563,485.2323574,787.6531515,5931.32883
AYT-S-0564,-65.83275508,-99.3567945,5044.318884
AYT-S-0565,76.0183707,127.3261726,5271.001851
AYT-S-0566,182.6831198,306.464445,5450.140124
AYT-S-0567,-359.9711148,-543.4140466,4600.261632
AYT-S-0568,337.5486596,546.7787147,5690.454393
AYT-S-0569,303.9518823,479.0840466,5622.759725
AYT-S-0570,-347.3986907,-611.4414525,4532.234226
AYT-S-0571,87.31914814,131.7791046,5275.454783
AYT-S-0572,273.5431795,428.4209021,5572.096581
AYT-S-0573,-510.908264,-827.5994414,4316.076237
AYT-S-0574,309.8339096,501.3400368,5645.015715
AYT-S-0575,12.78402331,22.49705551,5166.172734
AYT-S-0576,-45.28558947,-68.34244956,5075.333229
AYT-S-0577,144.6619481,226.5893184,5370.264997
AYT-S-0578,48.96335567,73.92140957,5217.597088
AYT-S-0579,-45.4722886,-76.38011643,5067.295562
AYT-S-0580,405.6206228,656.3412705,5800.016949
AYT-S-0581,62.44115161,100.4144112,5244.09009
AYT-S-0582,337.9224233,529.2353748,5672.911053
AYT-S-0583,736.6577158,1193.349175,6337.024854
AYT-S-0584,257.1827851,403.3685387,5547.044217
AYT-S-0585,369.2079262,598.0670091,5741.742688
AYT-S-0586,456.4785326,732.7092971,5876.384976
AYT-S-0587,528.5277941,827.7542711,5971.42995
AYT-S-0588,207.9075515,336.8071429,5480.482821
AYT-S-0589,121.1510995,182.9194327,5326.595111
AYT-S-0590,303.7376852,492.0439801,5635.719659
AYT-S-0591,504.2971237,816.1004073,5959.776086
AYT-S-0592,855.7261868,1294.823394,6438.499072
AYT-S-0593,294.8353677,477.0714175,5620.747096
AYT-S-0594,30.62798692,49.34313427,5193.018813
AYT-S-0595,385.7832122,628.2765827,5771.952261
AYT-S-0596,328.8761782,527.8926558,5671.568334
AYT-S-0597,541.1211225,868.5908668,6012.266545
AYT-S-0598,527.321748,846.4136698,5990.089348
AYT-S-0599,159.0714003,257.6762412,5401.35192
AYT-S-0600,388.8187897,629.039939,5772.715618
AYT-S-0601,260.0946946,392.5219297,5536.197608
AYT-S-0602,257.2239643,402.8590121,5546.534691
AYT-S-0603,394.3631442,632.9975097,5776.673188
AYT-S-0604,217.4639313,349.0674203,5492.743099
AYT-S-0605,765.1299482,1154.41791,6298.093589
AYT-S-0606,433.4654025,701.4220954,5845.097774
AYT-S-0607,167.4481868,283.7916523,5427.467331
AYT-S-0608,75.27688802,121.4066787,5265.082357
AYT-S-0609,420.6877799,658.932328,5802.608007
AYT-S-0610,467.8128719,750.9030315,5894.57871
AYT-S-0611,26.33531102,42.61351006,5186.289189
AYT-S-0612,206.9469338,312.4265419,5456.10222
AYT-S-0613,382.5593545,599.1503246,5742.826003
AYT-S-0614,2.729159939,4.274336297,5147.950015
AYT-S-0615,26.57886937,40.11032315,5183.786002
AYT-S-0616,161.3214756,252.7465326,5396.422211
AYT-S-0617,511.765181,801.5027925,5945.178471
AYT-S-0618,1107.52548,1786.228764,6929.904443
AYT-S-0619,15.92637931,24.80739057,5168.483069
AYT-S-0620,370.2431939,579.683968,5723.359647
AYT-S-0621,453.3477193,736.3665463,5880.042225
AYT-S-0622,-41.20409442,-62.28491977,5081.390759
AYT-S-0623,535.7931399,838.8883767,5982.564055
AYT-S-0625,57.56103338,92.39178156,5236.06746
AYT-S-0626,-529.2023602,-861.7700298,4281.905649
AYT-S-0627,109.0766943,176.689051,5320.36473
AYT-S-0628,-352.1516707,-531.4440469,4612.231632
AYT-S-0629,372.7597754,603.9209362,5747.596615
AYT-S-0630,428.3431243,693.8505022,5837.526181
AYT-S-0631,311.8648555,488.4528934,5632.128572
AYT-S-0632,-495.1863428,-802.5920267,4341.083652
AYT-S-0633,20.13991244,30.86759164,5174.54327
AYT-S-0634,90.09514326,141.7576555,5285.433334
AYT-S-0635,216.3265915,350.047329,5493.723008
AYT-S-0636,432.9986806,653.4723554,5797.148034
AYT-S-0637,969.6406996,1575.049645,6718.725323
AYT-S-0638,289.5529814,453.5025982,5597.178277
AYT-S-0639,182.1525055,283.7233872,5427.399066
AYT-S-0640,81.50311034,131.8797138,5275.555392
AYT-S-0641,203.2031969,326.1958261,5469.871505
AYT-S-0642,388.7326959,586.7244186,5730.400097
AYT-S-0643,350.2458239,528.5550589,5672.230737
AYT-S-0644,-536.1368197,-839.7327971,4303.942881
AYT-S-0645,-100.1597816,-151.203686,4992.471993
AYT-S-0646,144.217696,231.4896847,5375.165363
AYT-S-0647,258.3665566,414.7386237,5558.414302
AYT-S-0648,-289.0993894,-452.7770983,4690.89858
AYT-S-0649,191.5893223,280.921013,5424.596691
AYT-S-0650,267.0824705,418.2931768,5561.968855
AYT-S-0651,337.6066242,528.7868121,5672.462491
AYT-S-0652,160.0573939,250.8907292,5394.566408
AYT-S-0653,146.0368618,228.7608639,5372.436542
AYT-S-0654,371.7189104,623.2463645,5766.922043
AYT-S-0655,204.4861902,331.2485491,5474.924228
AYT-S-0656,509.0499553,824.7006098,5968.376288
AYT-S-0657,485.1422464,819.2947875,5962.970466
AYT-S-0658,435.0388383,705.4480053,5849.123684
AYT-S-0659,328.5958345,532.2776887,5675.953367
AYT-S-0660,680.7690942,1141.663243,6285.338922
AYT-S-0661,-312.3387142,-471.606557,4672.069122
AYT-S-0662,489.5236293,759.8853149,5903.560993
AYT-S-0663,-68.97281948,-104.2246747,5039.451004
AYT-S-0664,54.24024928,90.11264565,5233.788324
AYT-S-0665,-288.0059049,-451.1409799,4692.534699
AYT-S-0666,564.008948,883.3504451,6027.026124
AYT-S-0667,211.6455754,342.5654305,5486.241109
AYT-S-0668,350.356912,564.0888191,5707.764498
AYT-S-0669,148.3076649,240.2383014,5383.91398
AYT-S-0670,453.3297331,688.0570917,5831.73277
AYT-S-0671,43.76147952,66.24024103,5209.91592
AYT-S-0672,318.526877,498.9402215,5642.6159
AYT-S-0673,648.2628137,1061.540084,6205.215762
AYT-S-0674,608.9818456,953.7596428,6097.435321
AYT-S-0675,409.968792,618.9252786,5762.600957
AYT-S-0676,121.8326705,201.8186773,5345.494356
AYT-S-0677,343.0291206,556.4274388,5700.103117
AYT-S-0678,430.1814198,690.5610818,5834.23676
AYT-S-0679,226.2520938,366.6050335,5510.280712
AYT-S-0680,170.4783519,271.527176,5415.202855
AYT-S-0681,3.132696136,4.727740609,5148.403419
AYT-S-0682,38.12753942,59.7182538,5203.393932
AYT-S-0683,317.3050184,516.2447516,5659.92043
AYT-S-0684,167.5679303,269.0320174,5412.707696
AYT-S-0685,679.5430268,1097.318073,6240.993752
AYT-S-0686,1116.336065,1687.209884,6830.885563
AYT-S-0687,284.1814542,445.9825619,5589.65824
AYT-S-0688,16.65931697,26.99852325,5170.674202
AYT-S-0689,406.8640917,637.9692883,5781.644967
AYT-S-0690,108.4354992,169.8271111,5313.50279
AYT-S-0691,627.4792729,1016.530331,6160.206009
AYT-S-0692,521.5513845,844.9446669,5988.620345
AYT-S-0693,-14.78135344,-25.02200701,5118.653672
AYT-S-0694,181.1414299,304.8829399,5448.558618
AYT-S-0695,609.9972506,990.5859373,6134.261616
AYT-S-0696,702.6105094,1116.141514,6259.817193
AYT-S-0697,815.1594097,1319.053018,6462.728697
AYT-S-0698,427.6153015,692.7206738,5836.396352
AYT-S-0699,426.3058431,691.5622895,5835.237968
AYT-S-0700,960.8582929,1554.785934,6698.461612
AYT-S-0701,442.587028,716.2002858,5859.875964
AYT-S-0702,640.1017103,967.8119096,6111.487588
AYT-S-0703,249.2027752,431.9733502,5575.649029
AYT-S-0704,372.2435704,577.8388119,5721.51449
AYT-S-0705,440.657141,710.6859266,5854.361605
AYT-S-0706,50.65262508,76.4634801,5220.139159
AYT-S-0707,202.7814488,335.9304929,5479.606171
AYT-S-0708,319.2742946,483.0958863,5626.771565
AYT-S-0709,249.2219765,417.4719042,5561.147583
AYT-S-0710,284.9213463,446.2468297,5589.922508
AYT-S-0711,356.6873194,592.6278261,5736.303505
AYT-S-0712,354.5971649,594.656635,5738.332314
AYT-S-0713,144.8251737,234.9500004,5378.625679
AYT-S-0714,28.84612367,46.72698872,5190.402667
AYT-S-0715,78.98981118,123.7120893,5267.387768
AYT-S-0716,468.8862794,758.7377149,5902.413393
AYT-S-0717,321.3777289,520.6240471,5664.299726
AYT-S-0718,-101.2382578,-162.4955508,4981.180128
AYT-S-0719,199.010725,319.4417373,5463.117416
AYT-S-0720,242.5582674,406.8885336,5550.564212
AYT-S-0721,213.5250233,322.3373295,5466.013008
AYT-S-0722,67.5129574,109.3616803,5253.037359
AYT-S-0723,908.4654248,1371.019868,6514.695546
AYT-S-0724,464.2878504,785.5286141,5929.204293
AYT-S-0725,-272.0089805,-436.640785,4707.034894
AYT-S-0726,226.294447,354.4433985,5498.119077
AYT-S-0727,213.5763715,334.5138337,5478.189512
AYT-S-0728,106.5012182,172.5158064,5316.191485
AYT-S-0729,582.5223164,942.5872398,6086.262918
AYT-S-0730,191.7069762,307.7137123,5451.389391
AYT-S-0731,241.3282504,387.3968665,5531.072545
AYT-S-0732,162.3332282,244.9875928,5388.663271
AYT-S-0733,419.5456661,679.6027753,5823.278454
AYT-S-0734,1085.46324,1647.481936,6791.157614
AYT-S-0735,488.7673367,790.881137,5934.556816
AYT-S-0736,157.9473918,253.5439288,5397.219607
AYT-S-0738,534.4624395,865.0676702,6008.743349
AYT-S-0739,726.1360823,1096.030518,6239.706196
AYT-S-0740,252.1336112,405.7536228,5549.429301
AYT-S-0741,272.1815328,436.8901119,5580.56579
AYT-S-0742,247.299239,400.5742389,5544.249917
AYT-S-0743,368.6880164,596.5657708,5740.241449
AYT-S-0744,240.8943076,401.0607782,5544.736457
AYT-S-0745,90.05282857,144.5460339,5288.221712
AYT-S-0746,548.9585658,889.5468119,6033.22249
AYT-S-0747,388.9412822,624.3250379,5768.000716
AYT-S-0748,134.2009181,222.9462305,5366.621909
AYT-S-0749,-272.6852497,-427.086785,4716.588894
AYT-S-0750,356.0958582,576.8448389,5720.520517
AYT-S-0751,640.9284658,1024.898691,6168.57437
AYT-S-0752,750.007089,1131.787659,6275.463337
AYT-S-0753,317.5530748,509.6859737,5653.361652
AYT-S-0754,548.7510107,888.034,6031.709679
AYT-S-0755,480.0600059,777.0437981,5920.719477
AYT-S-0756,309.7169054,513.3769802,5657.052659
AYT-S-0757,532.1287444,854.1314721,5997.807151
AYT-S-0758,508.2568864,822.4545952,5966.130274
AYT-S-0759,-12.24175014,-18.4812955,5125.194383
AYT-S-0760,531.9167742,861.6643976,6005.340076
AYT-S-0761,427.9177448,753.0710726,5896.746751
AYT-S-0762,52.9302229,83.02335236,5226.699031
AYT-S-0763,444.6015007,696.3179111,5839.99359
AYT-S-0764,229.8029561,364.0503388,5507.726017
AYT-S-0765,55.68327452,84.0583137,5227.733992
AYT-S-0766,-185.3230869,-280.0340943,4863.641584
AYT-S-0767,415.8931885,672.96783,5816.643509
AYT-S-0768,479.8330241,773.8997834,5917.575462
AYT-S-0769,275.3858478,457.488494,5601.164173
AYT-S-0770,294.0845914,472.0477226,5615.723401
AYT-S-0771,448.5697042,726.6413543,5870.317033
AYT-S-0772,320.4818529,501.9275485,5645.603227
AYT-S-0773,510.1418879,825.4586327,5969.134311
AYT-S-0774,783.8650928,1258.235021,6401.910699
