"","Line","MOTHER","FATHER","PROGRAM","PHENOTYPE","Env","FAMILY","Mother_Father"
"14233","34130","374","381","EG1",0.06995356,"4","1069","374_381"
"14234","34438","374","381","EG1",0.67057056,"4","1069","374_381"
"14235","34561","374","381","EG1",2.0211966,"4","1069","374_381"
"14236","34842","374","381","EG1",0.8016697,"4","1069","374_381"
"14237","35008","374","381","EG1",-0.9148144,"4","1069","374_381"
"14238","35120","374","381","EG1",0.98154992,"4","1069","374_381"
"14239","35320","374","381","EG1",-1.3142095,"4","1069","374_381"
"14240","35504","374","381","EG1",0.38093292,"4","1069","374_381"
"14241","35771","374","381","EG1",-1.1129875,"4","1069","374_381"
"14242","35998","374","381","EG1",0.70410755,"4","1069","374_381"
"14243","33888","374","77","EG1",-0.0184621,"4","1042","374_77"
"14244","34097","374","77","EG1",0.50898324,"4","1042","374_77"
"14245","34403","374","77","EG1",-0.7684712,"4","1042","374_77"
"14246","34558","374","77","EG1",1.14313723,"4","1042","374_77"
"14247","34917","374","77","EG1",-0.6587138,"4","1042","374_77"
"14248","35168","374","77","EG1",0.00897721,"4","1042","374_77"
"14249","35297","374","77","EG1",-0.4483454,"4","1042","374_77"
"14250","35614","374","77","EG1",0.61264303,"4","1042","374_77"
"14251","35844","374","77","EG1",0.08519765,"4","1042","374_77"
"14252","35933","374","77","EG1",-0.7898129,"4","1042","374_77"
"14253","36077","374","77","EG1",1.21630885,"4","1042","374_77"
"14254","33872","374","79","EG1",0.93581766,"4","1030","374_79"
"14255","33997","374","79","EG1",-0.987986,"4","1030","374_79"
"14256","34173","374","79","EG1",0.19190625,"4","1030","374_79"
"14257","34192","374","79","EG1",-1.2959166,"4","1030","374_79"
"14258","34288","374","79","EG1",0.08824646,"4","1030","374_79"
"14259","34436","374","79","EG1",0.65837529,"4","1030","374_79"
"14260","34492","374","79","EG1",-0.8629845,"4","1030","374_79"
"14261","34653","374","79","EG1",1.95107381,"4","1030","374_79"
"14262","34766","374","79","EG1",-0.4178572,"4","1030","374_79"
"14263","34885","374","79","EG1",-1.1251828,"4","1030","374_79"
"14264","34967","374","79","EG1",-0.2959045,"4","1030","374_79"
"14265","35436","374","79","EG1",0.34434711,"4","1030","374_79"
"14266","35453","374","79","EG1",0.94191529,"4","1030","374_79"
"14267","35650","374","79","EG1",0.47239744,"4","1030","374_79"
"14268","35678","374","79","EG1",-0.3721249,"4","1030","374_79"
"14269","35799","374","79","EG1",0.35349356,"4","1030","374_79"
"14270","35808","374","79","EG1",2.49681209,"4","1030","374_79"
"14271","35930","374","79","EG1",1.81997466,"4","1030","374_79"
"14272","36147","374","79","EG1",-0.5032241,"4","1030","374_79"
"14273","36149","374","79","EG1",-0.2562699,"4","1030","374_79"
"14274","33977","375","303","EG1",1.76204714,"4","1126","375_303"
"14275","34126","375","303","EG1",-0.1617566,"4","1126","375_303"
"14276","34152","375","303","EG1",-0.9300585,"4","1126","375_303"
"14277","34277","375","303","EG1",-0.271514,"4","1126","375_303"
"14278","34285","375","303","EG1",0.87789013,"4","1126","375_303"
"14279","34579","375","303","EG1",0.25898023,"4","1126","375_303"
"14280","34613","375","303","EG1",-0.6892019,"4","1126","375_303"
"14281","34723","375","303","EG1",1.0486239,"4","1126","375_303"
"14282","34759","375","303","EG1",-1.0062789,"4","1126","375_303"
"14283","34906","375","303","EG1",-1.0733529,"4","1126","375_303"
"14284","34957","375","303","EG1",-0.8142034,"4","1126","375_303"
"14285","35139","375","303","EG1",1.0486239,"4","1126","375_303"
"14286","35273","375","303","EG1",0.52727615,"4","1126","375_303"
"14287","35298","375","303","EG1",3.02425748,"4","1126","375_303"
"14288","35384","375","303","EG1",0.05775829,"4","1126","375_303"
"14289","35609","375","303","EG1",1.27118756,"4","1126","375_303"
"14290","35701","375","303","EG1",-0.987986,"4","1126","375_303"
"14291","35800","375","303","EG1",-1.0672553,"4","1126","375_303"
"14292","35867","375","303","EG1",-0.8568869,"4","1126","375_303"
"14293","35968","375","303","EG1",-0.0032181,"4","1126","375_303"
"14294","36054","375","303","EG1",-0.036755,"4","1126","375_303"
"14295","36137","375","303","EG1",-1.1739639,"4","1126","375_303"
"14296","33885","376","190","EG1",-0.555054,"4","1039","376_190"
"14297","34321","376","190","EG1",0.55166669,"4","1039","376_190"
"14298","34711","376","190","EG1",1.45716541,"4","1039","376_190"
"14299","34993","376","190","EG1",0.14922281,"4","1039","376_190"
"14300","35292","376","190","EG1",1.53948348,"4","1039","376_190"
"14301","35496","376","190","EG1",-0.2349282,"4","1039","376_190"
"14302","35767","376","190","EG1",-1.3325024,"4","1039","376_190"
"14303","35969","376","190","EG1",2.65839941,"4","1039","376_190"
"14304","34057","376","193","EG1",1.31691982,"4","1202","376_193"
"14305","34151","376","193","EG1",0.29861485,"4","1202","376_193"
"14306","34358","376","193","EG1",1.04252626,"4","1202","376_193"
"14307","34925","376","193","EG1",-0.7318854,"4","1202","376_193"
"14308","35166","376","193","EG1",3.0638921,"4","1202","376_193"
"14309","35334","376","193","EG1",2.07912413,"4","1202","376_193"
"14310","35518","376","193","EG1",0.1827598,"4","1202","376_193"
"14311","35786","376","193","EG1",-0.905668,"4","1202","376_193"
"14312","36026","376","193","EG1",-0.8965215,"4","1202","376_193"
"14313","36243","376","193","EG1",0.8016697,"4","1202","376_193"
"14314","33930","376","250","EG1",-1.4696992,"4","1083","376_250"
"14315","34168","376","250","EG1",0.95715938,"4","1083","376_250"
"14316","34286","376","250","EG1",-0.2898069,"4","1083","376_250"
"14317","34585","376","250","EG1",-1.1434757,"4","1083","376_250"
"14318","34832","376","250","EG1",-1.2776237,"4","1083","376_250"
"14319","35097","376","250","EG1",1.43277487,"4","1083","376_250"
"14320","35830","376","250","EG1",-0.0337062,"4","1083","376_250"
"14321","36028","376","250","EG1",1.07911207,"4","1083","376_250"
"14322","36125","376","250","EG1",1.45411659,"4","1083","376_250"
"14323","33869","376","298","EG1",1.39314025,"4","1028","376_298"
"14324","34256","376","298","EG1",1.31996863,"4","1028","376_298"
"14325","34441","376","298","EG1",1.14008842,"4","1028","376_298"
"14326","34485","376","298","EG1",0.24678496,"4","1028","376_298"
"14327","34849","376","298","EG1",-0.070292,"4","1028","376_298"
"14328","35164","376","298","EG1",-0.0276086,"4","1028","376_298"
"14329","35470","376","298","EG1",0.75288862,"4","1028","376_298"
"14330","35652","376","298","EG1",0.713254,"4","1028","376_298"
"14331","35778","376","298","EG1",1.32606627,"4","1028","376_298"
"14332","33992","376","381","EG1",0.23154087,"4","1140","376_381"
"14333","34261","376","381","EG1",1.914488,"4","1140","376_381"
"14334","34349","376","381","EG1",1.27728519,"4","1140","376_381"
"14335","34546","376","381","EG1",0.96325701,"4","1140","376_381"
"14336","34790","376","381","EG1",-1.2684772,"4","1140","376_381"
"14337","34975","376","381","EG1",2.02729424,"4","1140","376_381"
"14338","35238","376","381","EG1",1.21021121,"4","1140","376_381"
"14339","35347","376","381","EG1",0.95106175,"4","1140","376_381"
"14340","35581","376","381","EG1",0.28641958,"4","1140","376_381"
"14341","35737","376","381","EG1",0.64618002,"4","1140","376_381"
"14342","36185","376","381","EG1",1.07301444,"4","1140","376_381"
"14343","34050","376","75","EG1",0.73459572,"4","1195","376_75"
"14344","34197","376","75","EG1",-1.472748,"4","1195","376_75"
"14345","34412","376","75","EG1",-0.77152,"4","1195","376_75"
"14346","34542","376","75","EG1",0.29556604,"4","1195","376_75"
"14347","34744","376","75","EG1",-0.6556649,"4","1195","376_75"
"14348","35048","376","75","EG1",0.68276583,"4","1195","376_75"
"14349","35319","376","75","EG1",-0.1983424,"4","1195","376_75"
"14350","35519","376","75","EG1",-0.0276086,"4","1195","376_75"
"14351","35869","376","75","EG1",0.97545228,"4","1195","376_75"
"14352","36087","376","75","EG1",0.67057056,"4","1195","376_75"
"14353","34014","376","77","EG1",-0.9361561,"4","1160","376_77"
"14354","34204","376","77","EG1",-0.4270037,"4","1160","376_77"
"14355","34474","376","77","EG1",-0.5367611,"4","1160","376_77"
"14356","34504","376","77","EG1",-0.0428527,"4","1160","376_77"
"14357","34751","376","77","EG1",0.58215486,"4","1160","376_77"
"14358","35249","376","77","EG1",-0.8965215,"4","1160","376_77"
"14359","35487","376","77","EG1",-0.6495673,"4","1160","376_77"
"14360","35685","376","77","EG1",-0.2166353,"4","1160","376_77"
"14361","35828","376","77","EG1",0.52727615,"4","1160","376_77"
"14362","35994","376","77","EG1",1.30777336,"4","1160","376_77"
"14363","36216","376","77","EG1",0.36264002,"4","1160","376_77"
"14364","33868","376","79","EG1",-0.8233499,"4","1027","376_79"
"14365","34101","376","79","EG1",0.43886045,"4","1027","376_79"
"14366","34664","376","79","EG1",-1.1526222,"4","1027","376_79"
"14367","34730","376","79","EG1",0.8717925,"4","1027","376_79"
"14368","35180","376","79","EG1",1.14618605,"4","1027","376_79"
"14369","35328","376","79","EG1",1.27728519,"4","1027","376_79"
"14370","35535","376","79","EG1",1.94192735,"4","1027","376_79"
"14371","35729","376","79","EG1",-0.2623675,"4","1027","376_79"
"14372","36129","376","79","EG1",0.62788712,"4","1027","376_79"
"14373","33867","377","357","EG1",-0.8782286,"4","1026","377_357"
"14374","34227","377","357","EG1",-0.2440746,"4","1026","377_357"
"14375","34694","377","357","EG1",-0.7898129,"4","1026","377_357"
"14376","34904","377","357","EG1",-1.0093277,"4","1026","377_357"
"14377","35187","377","357","EG1",-1.0001813,"4","1026","377_357"
"14378","35417","377","357","EG1",-0.103829,"4","1026","377_357"
"14379","35545","377","357","EG1",-0.954449,"4","1026","377_357"
"14380","35776","377","357","EG1",0.77423035,"4","1026","377_357"
"14381","36023","377","357","EG1",1.38704261,"4","1026","377_357"
"14382","36144","377","357","EG1",0.53032496,"4","1026","377_357"
"14383","33988","378","375","EG1",0.72849809,"4","1136","378_375"
"14384","34066","378","375","EG1",0.28032195,"4","1136","378_375"
"14385","34590","378","375","EG1",-1.0093277,"4","1136","378_375"
"14386","35051","378","375","EG1",-1.3568929,"4","1136","378_375"
"14387","35259","378","375","EG1",-0.8660333,"4","1136","378_375"
"14388","35380","378","375","EG1",0.10653937,"4","1136","378_375"
"14389","35565","378","375","EG1",-0.5581028,"4","1136","378_375"
"14390","35827","378","375","EG1",-0.7013972,"4","1136","378_375"
"14391","36021","378","375","EG1",-1.1739639,"4","1136","378_375"
"14392","34022","385","363","EG1",-1.3477465,"4","1168","385_363"
"14393","34268","385","363","EG1",2.29863897,"4","1168","385_363"
"14394","34289","385","363","EG1",-0.8873751,"4","1168","385_363"
"14395","34524","385","363","EG1",-1.155671,"4","1168","385_363"
"14396","34838","385","363","EG1",0.6949611,"4","1168","385_363"
"14397","34998","385","363","EG1",1.48155595,"4","1168","385_363"
"14398","35175","385","363","EG1",-1.4331133,"4","1168","385_363"
"14399","35452","385","363","EG1",-0.7196901,"4","1168","385_363"
"14400","35550","385","363","EG1",-0.5733469,"4","1168","385_363"
"14401","35821","385","363","EG1",0.89313422,"4","1168","385_363"
"14402","35955","385","363","EG1",0.71020518,"4","1168","385_363"
"14403","36075","385","363","EG1",-0.6312744,"4","1168","385_363"
"14404","34036","387","334","EG1",-0.3934667,"4","1181","387_334"
"14405","34079","387","334","EG1",-0.1861471,"4","1181","387_334"
"14406","34467","387","334","EG1",-0.622128,"4","1181","387_334"
"14407","34475","387","334","EG1",-0.8172523,"4","1181","387_334"
"14408","34811","387","334","EG1",-0.3812714,"4","1181","387_334"
"14409","34936","387","334","EG1",1.65533853,"4","1181","387_334"
"14410","35205","387","334","EG1",0.92362239,"4","1181","387_334"
"14411","35448","387","334","EG1",-1.05506,"4","1181","387_334"
"14412","35860","387","334","EG1",-0.4300525,"4","1181","387_334"
"14413","35943","387","334","EG1",1.03337981,"4","1181","387_334"
"14414","33882","387","341","EG1",-0.2440746,"4","1037","387_341"
"14415","34201","387","341","EG1",0.29861485,"4","1037","387_341"
"14416","34354","387","341","EG1",0.05775829,"4","1037","387_341"
"14417","34514","387","341","EG1",1.41753079,"4","1037","387_341"
"14418","34789","387","341","EG1",-1.3690882,"4","1037","387_341"
"14419","35024","387","341","EG1",-0.9422538,"4","1037","387_341"
"14420","35141","387","341","EG1",1.98156198,"4","1037","387_341"
"14421","35578","387","341","EG1",-1.3568929,"4","1037","387_341"
"14422","35715","387","341","EG1",1.16752777,"4","1037","387_341"
"14423","35897","387","341","EG1",0.80776733,"4","1037","387_341"
"14424","36202","387","341","EG1",0.34434711,"4","1037","387_341"
"14425","34007","387","345","EG1",1.77119359,"4","1154","387_345"
"14426","34222","387","345","EG1",0.86874368,"4","1154","387_345"
"14427","34362","387","345","EG1",0.05775829,"4","1154","387_345"
"14428","34500","387","345","EG1",1.4907024,"4","1154","387_345"
"14429","34787","387","345","EG1",0.23154087,"4","1154","387_345"
"14430","35057","387","345","EG1",-0.6251768,"4","1154","387_345"
"14431","35412","387","345","EG1",0.41142109,"4","1154","387_345"
"14432","35585","387","345","EG1",-0.1678542,"4","1154","387_345"
"14433","35696","387","345","EG1",0.94801293,"4","1154","387_345"
"14434","35952","387","345","EG1",-1.3325024,"4","1154","387_345"
"14435","36199","387","345","EG1",1.03642863,"4","1154","387_345"
"14436","34091","387","363","EG1",1.07911207,"4","1212","387_363"
"14437","34346","387","363","EG1",-0.872131,"4","1212","387_363"
"14438","34864","387","363","EG1",-0.7928617,"4","1212","387_363"
"14439","35058","387","363","EG1",0.38093292,"4","1212","387_363"
"14440","35155","387","363","EG1",1.313871,"4","1212","387_363"
"14441","35282","387","363","EG1",2.02424542,"4","1212","387_363"
"14442","35574","387","363","EG1",-1.0428647,"4","1212","387_363"
"14443","35702","387","363","EG1",-0.1099267,"4","1212","387_363"
"14444","36044","387","363","EG1",2.11875875,"4","1212","387_363"
"14445","33865","394","341","EG1",-0.5184682,"4","1024","394_341"
"14446","34096","394","341","EG1",0.35349356,"4","1024","394_341"
"14447","34620","394","341","EG1",1.71631488,"4","1024","394_341"
"14448","34834","394","341","EG1",1.48460477,"4","1024","394_341"
"14449","35014","394","341","EG1",-0.2349282,"4","1024","394_341"
"14450","35195","394","341","EG1",-0.8507893,"4","1024","394_341"
"14451","35990","394","341","EG1",-1.4270157,"4","1024","394_341"
