Hybrid_name,Year,GY_Optimal,PH_Optimal,AD_Optimal,GY_Drought,PH_Drought,AD_Drought
851001,2018,7.4391,258.19,65.9501,2.3103,209.27,72.9011
851002,2018,7.413,248.25,66.6224,2.8879,240.68,69.0918
851003,2018,9.8636,290.36,70.0358,2.6053,214.46,75.4211
851004,2018,9.8798,256.88,66.5109,3.5164,237.63,68.1323
851005,2018,9.7291,260.45,68.6564,2.4303,241.83,69.8996
851007,2018,8.9827,276.4,65.2256,5.117,236.15,71.0893
851008,2018,8.0974,259.17,66.0693,3.8726,211.45,73.242
851009,2018,9.5437,273.11,63.6864,3.6475,223.93,73.1412
851010,2018,9.7916,264.81,65.1843,2.8943,214.31,73.8156
851011,2018,6.3349,252.23,66.615,3.7333,218.6,73.4849
851012,2018,9.8332,268.06,66.1884,3.2212,208.34,74.7645
851013,2018,9.7915,270.76,62.9181,4.1268,221.55,71.547
851014,2018,8.1947,253.21,65.5354,4.2644,228.32,71.4718
851015,2018,8.1244,255.53,63.3059,3.3559,205.52,75.902
851016,2018,9.4677,265.85,66.7628,4.9074,216.76,74.865
851017,2018,9.6396,257.45,68.7074,2.988,233.21,70.7969
851018,2018,8.0384,250.98,67.9541,3.2532,219.29,70.4409
851019,2018,9.2815,266.42,67.0096,2.7722,216.67,76.2414
851020,2018,9.0978,296.05,67.6851,3.7432,231.6,76.0892
851022,2018,9.3318,224.07,64.9099,4.7369,216.01,67.4499
851023,2018,11.6982,289.46,70.0368,2.4329,217.02,76.6075
851025,2018,9.3955,271.55,68.2453,4.7702,229.07,75.8407
851027,2018,7.4892,236.08,65.1268,2.8874,214.7,67.9006
851028,2018,8.7517,264.7,66.5057,2.3652,206.11,73.4724
851029,2018,9.7298,272.89,62.4045,2.7409,191.02,72.8684
851031,2018,7.6759,252.54,65.2412,2.4906,206.38,74.691
851032,2018,8.3783,250.16,68.3417,3.565,212.8,74.0741
851035,2018,8.153,254.25,67.715,3.5027,241.47,71.221
851036,2018,9.492,272.53,64.8328,2.4907,199.8,75.3534
851037,2018,9.2626,265.6,66.654,2.3149,230.55,70.0361
851038,2018,8.4557,267.31,65.6923,4.1698,236.96,74.7641
851040,2018,9.8371,298.59,69.0785,4.0156,231.09,74.7343
851041,2018,8.4985,275.21,65.3426,2.2443,200.16,72.3122
851042,2018,8.6076,254.53,68.5805,3.6318,234.42,69.1038
851043,2018,8.4849,270.02,64.7705,2.1472,212.37,73.0072
851044,2018,8.0601,249.89,66.3634,2.6458,215.78,76.2507
851046,2018,9.0232,276.99,66.0073,3.5324,219.25,75.6717
851048,2018,10.0478,253.01,65.4563,3.9651,203,75.8488
851049,2018,5.8202,234.61,70.0651,2.9379,187.63,75.6827
851050,2018,9.1281,267.25,66.3334,3.106,212.53,73.3337
851051,2018,7.013,250.46,67.7462,4.0233,215.6,74.9849
851052,2018,9.2613,271.75,63.7531,4.549,213.93,72.5772
851053,2018,8.8185,264.2,73.2381,2.0849,225.89,68.658
851054,2018,8.9884,247.92,64.5175,2.3984,230.49,67.9875
851056,2018,9.4807,277.52,65.6867,3.2973,220.66,73.2117
851057,2018,8.6885,264.02,65.3397,4.2954,203.8,73.3355
851059,2018,9.0135,263.45,64.9832,5.0716,218.11,71.8625
851061,2018,8.699,269.14,66.6589,4.4656,237.05,75.5791
851062,2018,7.7678,250.62,70.7837,3.4313,221.73,74.2726
851063,2018,6.9241,245.94,64.2913,3.9205,232.35,66.4365
844378,2018,8.0698,267.83,67.4825,5.1318,227.09,74.7157
851064,2018,9.943,272.39,64.487,2.498,202.2,73.7691
851066,2018,8.4833,261.88,66.5239,4.1796,236.33,73.569
851068,2018,7.6163,247.22,65.3132,4.1515,216.13,72.3738
851069,2018,8.8725,280.3,66.9717,4.7061,228.06,71.5372
851070,2018,7.138,234.18,66.4387,3.8807,200.18,74.091
851071,2018,9.6866,289.71,66.9128,2.4862,226.94,76.4028
851072,2018,8.0329,252.24,65.7734,3.4178,231.89,73.0357
851074,2018,9.5368,289.21,67.5967,4.6181,232.58,73.9403
851076,2018,8.0291,258.35,64.7399,2.6952,195.49,73.416
851077,2018,8.8369,254.51,63.7698,4.1992,211.5,72.6625
851078,2018,7.7303,266.04,65.7483,3.6595,224.32,72.8329
851079,2018,8.049,263.9,64.9469,4.2253,233.43,72.4404
851080,2018,8.5424,270.54,66.0693,2.8818,210.02,75.2161
851081,2018,8.2882,241.1,66.736,3.7045,196.89,72.6642
851083,2018,8.0188,250.41,63.5577,3.9399,224.32,67.0505
851084,2018,9.3634,289.22,66.6486,3.4203,232.71,74.9211
851085,2018,8.457,279.09,65.0417,2.4946,213.8,71.4289
851086,2018,5.4864,249.13,67.5105,3.6179,216.53,73.0424
851087,2018,8.4071,263.23,66.7806,2.743,212.98,75.7309
851088,2018,10.0415,259.66,69.7359,2.8451,234.45,70.1019
851089,2018,7.6077,230.29,65.2403,3.8787,206.05,66.4909
851090,2018,9.7345,286.43,66.0523,3.0287,233.31,74.3823
851092,2018,8.0097,224.84,66.2582,3.4213,201.27,68.2828
851093,2018,9.0059,276.45,65.2275,4.2614,234.09,71.0577
851094,2018,5.5355,240.42,66.9903,2.6023,211.81,74.5456
851096,2018,9.6306,272.83,66.262,3.3487,239.03,70.0915
851097,2018,7.5332,244.68,70.195,2.6145,203.78,76.4583
851099,2018,9.897,260.71,66.6473,3.6517,220.97,75.5192
851101,2018,7.1308,252.04,68.9755,2.647,213.65,74.6903
851102,2018,7.9995,266.6,64.0199,1.8326,205.13,73.5
851103,2018,6.8372,252.2,66.9339,2.2716,229.72,72.8431
851104,2018,9.5911,281.33,69.9021,4.0053,242.76,74.1097
851105,2018,7.4217,253.51,63.7884,2.9865,191.32,73.1073
851106,2018,9.4384,256.52,67.9268,2.6108,205.6,68.7414
851107,2018,9.5151,252.4,65.2456,3.9558,201.94,73.8701
851109,2018,8.5604,263.25,68.0294,4.9662,230.25,72.8762
851110,2018,5.4562,272.26,71.0394,1.9035,237.12,75.8054
851111,2018,9.235,279.98,64.1676,3.6951,230.43,70.9062
851112,2018,6.9662,261.75,60.7588,1.9709,184.52,70.3684
851114,2018,8.1522,250.44,66.0889,3.5679,215.9,72.8836
851115,2018,11.0518,268.33,67.0852,3.624,233.06,66.7543
851119,2018,8.0138,262.73,64.2574,2.9753,225.71,72.0543
844332,2018,9.4395,257.66,66.781,2.212,229.95,69.6065
851120,2018,8.6254,248.46,67.6707,3.833,215.58,72.0001
851121,2018,7.6035,251.48,64.6626,3.3778,225.37,72.0347
851122,2018,8.4742,264.82,66.9969,3.8459,238.72,74.5081
851123,2018,8.8817,253.43,67.6661,4.6743,219.77,74.9721
851124,2018,9.0664,250.92,67.4593,3.097,224.39,67.677
851125,2018,9.1262,268.92,64.3785,3.9234,214.65,73.3195
851126,2018,9.3232,244.09,67.0887,3.749,229.91,69.3698
851127,2018,9.6997,253.5,63.4043,3.535,212.45,72.5755
851128,2018,6.492,252.6,69.9224,3.0218,222.32,69.8824
851129,2018,10.066,239.95,62.8008,3.447,222.41,66.4149
851131,2018,10.2141,292.39,66.2584,2.117,219.97,75.8751
851132,2018,7.0744,274.24,64.0303,3.1891,211.57,68.8463
851133,2018,7.5225,256.77,66.4292,3.5866,228.26,75.3497
851134,2018,10.2191,270.58,65.471,3.8869,225.84,74.8276
851135,2018,10.3199,266.05,66.3474,3.6773,234.12,67.742
851136,2018,7.8136,257.24,66.9694,2.4879,224.9,68.9193
851140,2018,7.5759,243.39,65.6122,4.0378,204.33,74.0934
851142,2018,6.9664,233.36,65.7757,4.001,210.91,71.5142
851144,2018,6.192,212.8,64.5481,3.5775,186.88,73.0072
851146,2018,10.0708,284.67,66.8157,2.3602,224.9,74.9728
851147,2018,10.2807,295.89,68.1852,2.987,228.26,76.4759
851148,2018,7.8625,243.21,66.0179,5.9688,202.12,68.4776
851150,2018,7.8324,268.94,70.1958,3.0942,213.79,80.4935
851151,2018,8.6,252.65,68.7448,2.8174,198.59,76.5818
851153,2018,8.4285,244.19,66.9523,4.1971,201.86,74.5033
851158,2018,5.6345,215.35,66.5698,3.1738,187.68,65.2542
851161,2018,5.9205,218.66,67.9619,3.1402,191.91,71.0861
851163,2018,7.8146,229.04,65.4781,4.3454,194.82,72.1432
851164,2018,6.6345,252.42,67.1302,3.005,206.06,77.7534
851166,2018,6.2076,253.06,67.4718,2.6754,206.03,76.932
851167,2018,7.2339,260.69,71.5401,2.7263,212,77.0758
851169,2018,7.7981,225.36,65.9047,4.0095,180.46,75.0022
851170,2018,7.4216,243.74,65.972,4.6789,209.17,73.4632
851171,2018,5.6284,224.82,65.7764,3.4073,181.09,67.7658
851175,2018,7.0377,250.53,68.8437,3.7845,219.25,73.6525
851181,2018,6.3063,245.33,69.7594,3.4042,206.24,75.4845
851185,2018,8.5528,263.21,67.2445,4.8957,227.55,75.3353
851186,2018,7.0316,247.28,67.5479,2.4628,196.11,78.171
851195,2018,4.5632,221.03,67.7754,2.6166,191.23,69.2989
851196,2018,4.7631,222.24,68.9019,2.2823,199.27,70.0868
851202,2018,6.139,234.53,68.4292,3.0284,196.95,77.4648
851207,2018,4.8448,230.47,69.7494,3.7621,198.47,74.4956
851208,2018,5.6539,234.24,69.0407,2.426,206.53,73.4874
851210,2018,5.7639,207.61,68.9923,3.18,172.75,71.5557
851212,2018,6.9531,246.19,68.6539,4.2195,210.63,77.3794
851216,2018,8.501,251.65,71.5773,2.8648,191.67,78.508
851221,2018,5.0403,204.9,66.7039,2.6474,179.35,67.9235
851223,2018,6.6174,247.85,69.1896,2.2589,190.13,79.9392
851225,2018,7.8,243.02,70.8368,3.917,217.27,73.0423
851232,2018,8.0663,241.84,67.8168,3.6607,186.75,74.1115
851233,2018,5.2664,235.75,68.8436,1.4748,200.97,77.7711
851239,2018,7.6965,254.57,68.0145,1.761,200.46,77.9469
851245,2018,6.6821,215.77,66.5416,2.7621,179.36,73.5033
851253,2018,6.2271,207.39,66.6841,3.471,206.24,67.9553
851256,2018,5.0104,233.76,69.7404,2.4987,195.98,72.051
851257,2018,8.9157,268.2,67.9556,3.04,210.26,77.4725
851259,2018,7.6333,248.67,66.2675,2.8042,189.17,76.9641
851260,2018,6.8526,255.28,69.5611,1.7938,192.78,77.8859
851262,2018,6.1772,238.44,70.432,2.3403,194.97,79.083
851263,2018,6.8769,241.22,70.1369,3.2438,207.07,73.6095
851264,2018,7.9365,244.57,69.0463,3.6378,185.97,77.2785
851266,2018,8.3674,246.73,70.3552,2.9338,226.49,73.5864
851271,2018,7.4425,246.5,69.2407,4.0204,226.89,71.5833
851273,2018,8.4394,244.65,67.9435,3.292,198.22,74.5854
851277,2018,5.6691,220.31,67.3185,5.7902,192.99,68.5483
851279,2018,7.6006,229.77,67.1989,2.3507,181.2,75.769
851283,2018,6.4848,255.66,71.259,3.8427,224.35,77.0278
851284,2018,6.7324,240.38,66.4802,3.5382,187.09,77.0917
851286,2018,5.5082,231.34,68.2488,4.1461,211.3,72.9504
851287,2018,3.5595,253.09,71.2033,1.8972,227.16,78.4281
851288,2018,5.3741,217.58,65.5687,2.3526,187.8,68.5556
851289,2018,5.8948,226.38,66.8332,2.9436,180.58,74.8441
851292,2018,5.8832,239.93,70.2201,2.6994,223.59,71.5274
851293,2018,7.3851,239.85,67.534,3.493,203.09,75.187
851294,2018,5.6068,220.84,68.1543,2.5015,199.08,72.0247
851298,2018,8.0723,241.35,70.4942,3.2826,214.26,79.2516
851302,2018,4.4301,222.05,66.2288,2.9464,195.1,70.2208
851307,2018,8.2619,236.99,65.2585,3.1504,196.93,73.4176
851310,2018,9.3426,242.04,69.1152,2.9353,198.52,79.4919
851314,2018,5.3343,249.93,66.2772,2.8941,202.72,76.9134
851317,2018,9.2817,242.55,68.117,3.9161,208.7,75.3895
851318,2018,5.8088,240.71,67.0033,1.7843,192.69,75.3552
851321,2018,7.4843,240.69,69.4032,3.5328,193.47,77.2785
851322,2018,6.0269,241.4,67.9286,2.4637,205.37,78.0439
851323,2018,6.2343,239.16,68.4671,3.003,198.13,72.6156
851325,2018,5.755,228.41,68.9543,1.9877,200.59,70.2694
851332,2018,6.4663,257.17,72.2576,3.0012,221.18,76.0631
851333,2018,6.2367,252.4,69.6779,2.9598,221.55,75.2874
851334,2018,5.0501,233.37,70.9036,1.2058,196.79,76.0681
851338,2018,7.6754,253.64,71.178,3.4887,216.5,80.4271
851340,2018,5.8073,225.27,65.9827,3.6446,184.38,67.4747
851341,2018,7.676,243.73,67.4385,3.1229,190.76,74.6998
851345,2018,8.3333,259.87,70.8473,2.3524,193.99,79.6257
851348,2018,8.3146,228.41,68.082,2.8161,196.7,75.8895
851351,2018,8.7774,262.46,67.5325,4.0067,211.44,75.3144
851352,2018,5.989,227.82,67.5148,3.3084,202.36,75.1658
851354,2018,5.6103,260.06,71.6851,2.0902,228.95,76.457
851355,2018,4.9029,210.24,65.2758,2.928,183.8,69.5071
851356,2018,7.489,248.11,71.2873,2.7731,191.49,81.8374
851361,2018,8.8095,245.23,66.9662,3.222,198.86,75.6565
851362,2018,6.1697,236.46,68.5877,3.6839,217.03,70.1235
851368,2018,5.9883,221.52,68.5281,2.5684,192.27,71.572
851373,2018,7.0704,243.2,68.8391,1.845,188.94,76.9253
851378,2018,6.1628,238.01,70.2792,2.71,215.33,74.4983
851379,2018,7.0966,263.19,68.9644,4.3676,208.99,77.3214
851380,2018,6.9663,247.79,71.0385,3.559,198.8,73.669
851384,2018,6.0764,251.13,69.2185,2.7166,226.91,71.9509
851386,2018,9.264,269.36,71.4172,3.9221,230.25,73.0937
851387,2018,6.0385,235.57,64.8162,3.0837,190.52,71.4546
851388,2018,6.5253,256.95,70.1973,2.4698,237.86,74.0084
851390,2018,7.1204,236.23,68.9648,3.4607,204.46,75.5052
851391,2018,5.242,215.59,68.3375,3.973,186.39,69.2054
851399,2018,6.1348,236.85,69.1988,3.2734,195.12,70.5828
851400,2018,5.4586,200.15,67.2267,4.0384,191.37,68.5828
851401,2018,8.0087,233.25,68.3269,2.7819,186.94,74.4947
851406,2018,6.3344,236.83,68.2454,3.1678,187.5,70.4888
851407,2018,7.3604,257.3,69.276,3.3422,223.92,73.8685
851408,2018,4.2551,204.68,65.7573,2.7524,184.12,66.2982
851413,2018,7.8917,234.7,69.3468,2.63,182.34,77.655
851415,2018,7.3662,255.49,70.4777,2.6661,220.39,72.5716
851416,2018,6.5474,253.21,70.0673,3.0896,226.46,73.7218
851418,2018,5.8383,204.56,68.6479,2.4904,181.87,72.4513
851420,2018,6.8666,257.61,70.743,3.6045,211.32,76.1476
851426,2018,7.2887,235.67,67.0672,3.782,191.87,72.9749
851432,2018,8.1018,258.03,68.3073,2.7002,235.33,71.5657
851433,2018,5.8854,233.82,68.1439,2.468,213.43,74.4988
851434,2018,6.355,233.11,67.7914,3.1219,200.4,69.2909
851435,2018,7.6784,263.59,69.1652,2.9416,217.66,78.3055
851436,2018,6.1733,253.05,66.6071,3.1368,227.56,70.6909
851439,2018,6.8465,271.6,68.7282,2.7243,219.74,74.4352
851441,2018,5.5407,231.9,69.1936,2.2518,181.64,77.7898
851442,2018,6.8647,240.36,68.2155,4.8103,208.63,70.4884
851443,2018,6.5997,241.1,64.4159,3.0875,203.17,74.6235
851444,2018,7.4771,242.96,70.6346,2.5707,215.5,73.4519
851451,2018,6.8802,248.92,70.1538,3.5334,223.9,70.8125
851454,2018,5.1889,245.88,70.0964,2.5359,210.82,74.5267
851457,2018,7.2049,227.56,66.6688,3.1199,179.35,71.9531
851458,2018,8.8893,252.2,69.5687,3.7606,207.25,76.918
851460,2018,7.1403,252.01,66.5251,2.8976,212.93,78.1334
851461,2018,6.655,233.58,68.2222,3.7157,204.46,74.0052
851463,2018,7.9232,244.54,69.7142,4.0247,207.45,74.3275
851464,2018,6.1881,236,67.4158,2.2746,191.06,74.3539
851466,2018,5.5735,234.69,68.3998,2.6651,200.76,75.5152
851467,2018,7.5011,239.58,66.7557,3.6848,194.94,77.1298
851471,2018,6.0856,221.2,67.5122,3.5683,200.21,68.9123
851473,2018,6.892,219.09,66.4563,2.8595,184.52,68.8288
851477,2018,7.2875,236,69.0134,1.9351,218.41,72.4103
851478,2018,9.3814,237.66,69.4825,2.6966,191.41,78.8055
851479,2018,6.9133,254.7,69.8959,4.4169,220.1,75.2139
851483,2018,5.0711,251.23,70.5719,2.987,226.63,73.5659
851485,2018,5.919,248.75,70.0535,3.8993,216.96,73.8275
851487,2018,8.1022,252.04,70.6223,2.9697,205.33,76.8259
851488,2018,9.6566,262.01,68.3112,3.6931,213.9,76.4134
851490,2018,4.4612,243.84,66.0054,1.9754,189.51,77.236
851491,2018,5.6432,232.06,68.4513,3.2455,207.38,70.4145
851496,2018,9.7513,259.84,69.1759,2.8353,213.35,78.0559
851497,2018,6.1445,249.06,70.7798,2.0903,215.54,76.3397
851498,2018,8.1531,250.59,69.9172,4.5841,210.33,77.9963
851499,2018,6.0503,224.02,67.6674,4.6792,191.58,67.964
851501,2018,6.9039,250.31,69.7027,2.295,215.34,77.655
851504,2018,7.805,248.15,66.823,2.8753,192.38,75.5235
851505,2018,5.7271,214.1,67.1684,3.5329,181.54,69.9498
851508,2018,8.0726,248.15,70.9571,3.5233,202.5,80.4239
851510,2018,7.3342,231.53,66.2652,5.3319,201.94,71.9947
851511,2018,6.998,257.1,70.5864,2.8844,227.97,72.9137
851512,2018,8.9181,242.31,66.713,4.6354,206.39,76.8877
851513,2018,8.2984,245.08,69.3195,3.3058,194.1,74.8311
851515,2018,7.4935,231.63,67.7306,3.1193,200.84,70.289
851517,2018,8.1345,249.15,69.5824,2.4976,222.95,73.4107
851523,2018,7.5775,230.27,69.2316,2.607,186.13,78.1004
851527,2018,6.7767,252.6,68.8534,3.8974,215.56,71.3416
851530,2018,5.6827,249.09,68.2545,1.9757,187.29,77.0036
973673,2018,6.2446,246.92,67.8153,2.6336,219.93,72.9003
973676,2018,5.2973,213.48,69.105,2.6473,185.89,73.9704
973678,2018,6.2614,252.43,69.5907,2.3219,205.48,74.7705
973680,2018,,,,1.1567,172.66,70.2817
973743,2018,10.3444,270.05,68.3018,2.3943,224.69,75.6478
973814,2018,7.5434,267.18,67.6858,2.0873,225.96,73.8296
973816,2018,9.1463,255.16,65.9492,2.8482,225.23,73.2547
973993,2018,8.0841,253.11,69.6692,1.5367,184.26,75.0977
974997,2018,9.8646,251.75,64.2762,4.6458,207.22,72.0745
974999,2018,7.1114,221.83,62.9643,2.5473,183.85,72.3609
975038,2018,8.3609,237.88,64.7368,1.557,212.95,68.1065
975042,2018,7.4962,243.14,63.4449,3.0833,216.79,66.4983
975046,2018,7.9339,240.95,62.417,2.4473,222.62,65.9241
975118,2018,8.077,253.04,63.6634,3.3943,206.67,70.9089
975148,2018,7.7564,249.12,65.4264,2.3738,197.16,69.9004
975185,2018,8.529,250.7,64.2967,4.6908,209.64,70.367
975493,2018,6.251,253.9,69.1643,3.1977,218.32,75.3297
975578,2018,6.4323,213.96,65.2548,3.8381,189.81,72.3034
975581,2018,8.3551,226.19,68.126,3.9578,185.33,75.3197
975636,2018,8.3126,254,66.7983,2.6107,209.23,70.5015
851570,2018,8.6255,240.23,67.4775,4.132,200.45,76.4971
975682,2018,8.9512,252.3,64.334,3.6414,217.65,68.4726
975686,2018,7.6244,246.88,68.0562,3.2399,202.85,71.0539
851760,2018,6.3202,249.2,68.6884,1.8278,219.98,72.5236
975715,2018,9.1725,280.46,65.5511,4.2989,224.07,70.6817
975724,2018,8.1924,283.14,67.3791,1.7712,206.19,75.4056
975890,2018,7.3421,223.16,63.9138,3.0274,206.96,67.3702
975891,2018,7.4138,227.73,65.8496,4.6584,220.32,66.5082
975892,2018,7.9643,230.21,63.7718,3.3398,224.51,65.5135
975893,2018,7.0323,237.16,64.9488,2.9947,213.5,67.5298
975894,2018,7.5612,241.33,63.1742,2.4919,216.87,67.5034
975895,2018,8.7715,250.15,64.4352,3.4012,223.26,65.2439
975896,2018,7.594,247.13,64.6047,2.7839,216.73,67.9542
975897,2018,8.6386,240.41,64.5374,3.6694,219.88,66.023
975898,2018,8.9196,252.54,65.401,3.5419,222.12,68.5034
975899,2018,8.0448,268.08,62.4487,1.7223,196.34,73.7453
975900,2018,11.197,286.24,64.7143,2.5697,228.09,74.5629
975901,2018,8.3346,273.91,67.0443,2.7172,235.82,74.8324
975902,2018,8.703,262.13,64.7004,3.9417,220.7,71.4597
975903,2018,9.9608,267.44,65.6064,2.8243,232.31,75.8156
975904,2018,8.077,265.82,68.6586,3.6647,233.27,75.2933
975906,2018,8.1935,260.41,69.1983,3.7687,224.54,74.2631
975908,2018,8.1432,249.74,69.2108,4.7702,220.25,74.408
975909,2018,7.3899,247.9,67.7381,2.1149,219.15,74.9741
975910,2018,9.1884,244.29,64.5687,2.2732,222.89,68.4472
975911,2018,8.9677,248.51,66.3025,2.8295,229.54,68.0662
975912,2018,8.3292,265.4,66.189,3.5533,230.39,72.4793
975913,2018,8.2008,262.76,64.7756,3.6911,225.23,72.4768
975914,2018,8.9775,288.59,69.2124,2.8065,233.9,77.6119
975915,2018,9.4943,291,69.473,3.5542,239.61,75.789
975917,2018,9.7126,285.65,69.5091,2.9869,227.32,76.6825
975919,2018,8.6667,270.72,67.2317,2.3104,223.12,75.489
975920,2018,9.8735,273.49,66.768,2.1251,212.66,77.3395
975921,2018,10.344,292.66,69.6809,3.4958,226.88,76.5387
975922,2018,9.2257,287,67.324,3.7246,218.22,74.7606
975923,2018,7.6229,263.74,67.7228,2.3748,215.66,76.0327
975924,2018,8.9654,286.38,67.5033,2.6038,223.61,77.5454
975925,2018,8.5077,263.9,66.774,3.8408,221.89,76.1801
975926,2018,9.323,301.97,71.1631,4.5239,246.68,77.626
975927,2018,7.9537,273.44,67.5022,1.986,227.04,76.54
975928,2018,8.4387,286.67,68.5299,2.4117,222,78.5854
975930,2018,9.0289,281.8,70.5793,3.2267,235.15,79.679
975931,2018,9.7431,268.77,69.2357,3.9449,234.14,77.5521
975932,2018,10.3126,281.26,69.6779,3.2197,223.27,76.9598
975933,2018,9.8436,278.11,68.1749,2.6433,222.36,77.715
975934,2018,7.9441,278.06,69.7627,1.8763,211.51,76.7015
975935,2018,9.3409,292.48,69.9735,2.137,225.65,79.6323
975936,2018,9.998,276.96,67.2578,4.7267,234.15,75.679
975937,2018,8.7811,286.22,67.783,3.3663,226.51,76.2015
975938,2018,9.8836,296.52,70.773,2.5653,234.72,77.9206
975939,2018,10.4754,289.34,70.2857,3.5636,230.33,75.8455
975941,2018,9.0679,285.14,69.4293,2.9763,220.74,76.7209
975942,2018,9.7773,284.18,69.6569,3.205,227.87,75.7402
975943,2018,9.0804,289.86,70.738,3.5627,231.92,77.4244
975944,2018,10.444,283.9,69.9341,2.8842,222.61,76.789
975945,2018,8.4913,275.03,68.2834,3.0247,219.88,77.4773
975946,2018,9.453,279.61,71.317,2.048,201.87,78.5147
975947,2018,8.829,283.93,69.0558,1.9636,210.32,76.0902
975948,2018,11.1923,301.45,72.0124,4.7504,260.62,79.489
975949,2018,9.844,285.36,68.4823,2.9132,219.55,77.924
975950,2018,10.1929,285.9,68.7592,2.3267,234.4,77.9086
975951,2018,8.5967,263.29,67.9685,2.8208,210.12,75.6995
975952,2018,10.0903,285.61,70.2253,3.3914,227.05,77.3932
975953,2018,10.1401,288,67.492,3.9863,216.26,73.4695
975954,2018,8.9071,277.8,70.055,2.4414,215.55,76.8932
975955,2018,9.0853,289.62,69.7209,3.4046,229.49,75.3094
975956,2018,9.6,281.86,69.7895,4.0993,241.12,76.4606
975958,2018,10.8102,276.62,70.5271,2.8861,218.96,77.5211
975959,2018,8.5058,273.83,67.5104,3.2365,218.56,76.3293
975960,2018,9.7542,285.54,69.9587,3.4292,224.02,77.3064
975961,2018,7.9145,275.65,68.4881,2.312,221.65,77.6323
975962,2018,10.1328,275.91,68.7358,2.6944,221.2,77.208
975963,2018,8.4502,225.38,66.7035,4.1247,192.77,72.5884
975964,2018,8.1359,226.31,67.7754,2.4604,188.09,76.8196
975965,2018,6.9441,210.74,64.0177,3.0951,175.06,74.241
975966,2018,7.0207,212.49,62.3816,6.3527,191.95,70.6027
975967,2018,5.4634,198.98,65.1791,2.869,170.98,72.4948
975968,2018,8.2495,235.43,66.6846,4.8739,209.52,73.634
975969,2018,6.634,233.26,70.4647,2.1062,184.8,79.0126
975970,2018,7.4589,217.1,65.8404,3.923,182.3,75.0552
975971,2018,6.1806,216.43,66.4718,3.6662,188.49,72.9427
975972,2018,7.2048,222.4,68.3272,3.213,191.62,76.6598
975973,2018,5.764,202.02,65.878,3.7944,176.34,72.957
975974,2018,6.1407,226.31,67.149,3.2303,199.24,75.694
975975,2018,5.7981,201.72,65.229,3.0364,178.11,73.7992
975976,2018,6.926,215.6,66.2603,3.5894,188.33,75.1178
975977,2018,6.9769,219.21,67.4809,3.8849,190.86,75.36
975978,2018,8.9367,233.3,65.7716,4.7973,195.37,73.0069
975979,2018,8.1741,227.4,68.0329,4.3827,198.95,78.1027
975980,2018,6.9257,229.85,67.2281,2.4643,179.47,77.1785
975981,2018,7.3573,228.2,67.2381,1.7258,185.04,75.81
975982,2018,5.8954,198.22,64.189,3.3522,166.81,72.0422
975983,2018,7.1517,228.72,66.7816,3.0458,192.73,73.9852
975984,2018,6.3696,216.89,65.477,4.3518,180.45,73.4763
975985,2018,7.3987,240.08,68.269,2.7084,190.68,75.4891
975986,2018,7.1435,226.56,66.4243,4.0932,193.65,73.0102
975987,2018,8.0647,245.21,68.0684,3.2261,201.62,75.2817
975988,2018,6.2059,209.52,66.2852,5.1224,184.39,73.7301
975989,2018,6.2397,229.9,69.0543,3.9012,195.31,75.6488
